,participant,technique_name,block_id,trial_id,cmd_input,cmd_name,cmd_frequency,time,success,strategy
496,0,audio,8,496,11,Dolphin,72,1.683,1,1
497,0,audio,8,497,0,Pencil,72,2.946,1,0
498,0,audio,8,498,1,Banana,36,1.995,1,0
499,0,audio,8,499,2,Karate,24,1.855,1,0
500,0,audio,8,500,0,Pencil,72,7.465,1,0
501,0,audio,8,501,8,Sweater,144,1.512,1,1
502,0,audio,8,502,6,Mouse,24,1.963,1,0
503,0,audio,8,503,3,Strawberry,144,1.091,1,1
504,0,audio,8,504,8,Sweater,144,1.075,1,1
505,0,audio,8,505,3,Strawberry,144,0.873,1,1
506,0,audio,8,506,3,Strawberry,144,1.325,1,1
507,0,audio,8,507,9,Garlic,48,2.197,1,1
508,0,audio,8,508,10,Frog,24,2.852,1,0
509,0,audio,8,509,3,Strawberry,144,1.434,1,1
510,0,audio,8,510,4,Cards,48,6.281,1,0
511,0,audio,8,511,3,Strawberry,144,1.044,1,1
512,0,audio,8,512,3,Strawberry,144,0.951,1,1
513,0,audio,8,513,4,Cards,48,2.743,1,1
514,0,audio,8,514,7,Coat,36,2.229,1,1
515,0,audio,8,515,3,Strawberry,144,1.028,1,1
516,0,audio,8,516,9,Garlic,48,1.73,1,1
517,0,audio,8,517,11,Dolphin,72,1.184,1,1
518,0,audio,8,518,8,Sweater,144,1.06,1,1
519,0,audio,8,519,8,Sweater,144,0.717,1,1
520,0,audio,8,520,8,Sweater,144,3.491,1,1
521,0,audio,8,521,8,Sweater,144,0.608,1,1
522,0,audio,8,522,3,Strawberry,144,0.92,1,1
523,0,audio,8,523,11,Dolphin,72,1.2,1,1
524,0,audio,8,524,8,Sweater,144,0.826,1,1
525,0,audio,8,525,11,Dolphin,72,1.979,1,1
526,0,audio,8,526,4,Cards,48,2.135,1,1
527,0,audio,8,527,8,Sweater,144,0.795,1,1
528,0,audio,8,528,3,Strawberry,144,1.215,1,1
529,0,audio,8,529,8,Sweater,144,1.293,1,1
530,0,audio,8,530,8,Sweater,144,4.551,1,1
531,0,audio,8,531,0,Pencil,72,2.463,1,0
532,0,audio,8,532,6,Mouse,24,2.634,1,0
533,0,audio,8,533,3,Strawberry,144,0.998,1,1
534,0,audio,8,534,8,Sweater,144,0.889,1,1
535,0,audio,8,535,10,Frog,24,2.275,1,0
536,0,audio,8,536,2,Karate,24,2.603,1,0
537,0,audio,8,537,1,Banana,36,3.055,1,0
538,0,audio,8,538,12,Clock,12,1.715,1,0
539,0,audio,8,539,3,Strawberry,144,1.013,1,1
540,0,audio,9,540,11,Dolphin,72,3.257,1,1
541,0,audio,9,541,7,Coat,36,6.951,0,1
542,0,audio,9,542,8,Sweater,144,1.792,1,1
543,0,audio,9,543,11,Dolphin,72,1.06,1,1
544,0,audio,9,544,11,Dolphin,72,0.717,1,1
545,0,audio,9,545,0,Pencil,72,2.915,1,0
546,0,audio,9,546,11,Dolphin,72,1.044,1,1
547,0,audio,9,547,8,Sweater,144,1.621,1,1
548,0,audio,9,548,7,Coat,36,5.237,0,1
549,0,audio,9,549,8,Sweater,144,1.122,1,1
550,0,audio,9,550,8,Sweater,144,4.13,1,1
551,0,audio,9,551,10,Frog,24,2.337,1,0
552,0,audio,9,552,0,Pencil,72,1.59,1,0
553,0,audio,9,553,3,Strawberry,144,1.574,1,1
554,0,audio,9,554,3,Strawberry,144,0.732,1,1
555,0,audio,9,555,0,Pencil,72,2.821,1,1
556,0,audio,9,556,1,Banana,36,3.351,1,0
557,0,audio,9,557,3,Strawberry,144,0.95,1,1
558,0,audio,9,558,0,Pencil,72,2.401,1,1
559,0,audio,9,559,8,Sweater,144,1.232,1,1
560,0,audio,9,560,8,Sweater,144,8.261,1,1
561,0,audio,9,561,7,Coat,36,5.081,0,1
562,0,audio,9,562,6,Mouse,24,2.447,1,0
563,0,audio,9,563,0,Pencil,72,2.338,1,0
564,0,audio,9,564,4,Cards,48,2.119,1,1
565,0,audio,9,565,5,Corn,24,6.687,0,0
566,0,audio,9,566,9,Garlic,48,2.447,1,0
567,0,audio,9,567,3,Strawberry,144,1.777,1,1
568,0,audio,9,568,9,Garlic,48,2.681,1,1
569,0,audio,9,569,3,Strawberry,144,1.605,1,1
570,0,audio,9,570,3,Strawberry,144,3.834,1,1
571,0,audio,9,571,4,Cards,48,2.073,1,1
572,0,audio,9,572,8,Sweater,144,1.247,1,1
573,0,audio,9,573,3,Strawberry,144,1.138,1,1
574,0,audio,9,574,1,Banana,36,2.852,1,0
575,0,audio,9,575,1,Banana,36,3.226,1,1
576,0,audio,9,576,3,Strawberry,144,1.154,1,1
577,0,audio,9,577,11,Dolphin,72,1.231,1,1
578,0,audio,9,578,2,Karate,24,2.26,1,0
579,0,audio,9,579,3,Strawberry,144,1.2,1,1
580,0,audio,9,580,3,Strawberry,144,31.687,1,1
581,0,audio,9,581,9,Garlic,48,2.197,1,1
582,0,audio,9,582,8,Sweater,144,1.013,1,1
583,0,audio,9,583,5,Corn,24,3.413,1,0
584,0,audio,9,584,6,Mouse,24,1.979,1,0
585,0,audio,9,585,8,Sweater,144,0.982,1,1
586,0,audio,9,586,4,Cards,48,1.871,1,0
587,0,audio,9,587,8,Sweater,144,0.857,1,1
588,0,audio,9,588,8,Sweater,144,0.748,1,1
589,0,audio,9,589,13,Camel,12,2.369,1,0
590,0,audio,9,590,8,Sweater,144,2.588,1,1
591,0,audio,9,591,11,Dolphin,72,1.028,1,1
592,0,audio,9,592,9,Garlic,48,1.107,1,1
593,0,audio,9,593,0,Pencil,72,4.629,1,0
594,0,audio,9,594,3,Strawberry,144,1.621,1,1
595,0,audio,9,595,12,Clock,12,3.211,1,0
596,0,audio,9,596,4,Cards,48,3.429,1,0
597,0,audio,9,597,2,Karate,24,2.058,1,0
598,0,audio,9,598,3,Strawberry,144,1.698,1,1
599,0,audio,9,599,10,Frog,24,2.26,1,0
600,0,audio,10,600,0,Pencil,72,7.622,0,1
601,0,audio,10,601,11,Dolphin,72,1.2,1,1
602,0,audio,10,602,8,Sweater,144,1.278,1,1
603,0,audio,10,603,13,Camel,12,2.992,1,0
604,0,audio,10,604,11,Dolphin,72,1.122,1,1
605,0,audio,10,605,7,Coat,36,5.362,0,1
606,0,audio,10,606,8,Sweater,144,1.013,1,1
607,0,audio,10,607,11,Dolphin,72,1.091,1,1
608,0,audio,10,608,7,Coat,36,1.262,1,1
609,0,audio,10,609,6,Mouse,24,3.164,1,0
610,0,audio,10,610,11,Dolphin,72,4.317,1,1
611,0,audio,10,611,8,Sweater,144,0.873,1,1
612,0,audio,10,612,0,Pencil,72,3.164,1,0
613,0,audio,10,613,2,Karate,24,2.868,1,0
614,0,audio,10,614,12,Clock,12,2.4,1,0
615,0,audio,10,615,3,Strawberry,144,1.652,1,1
616,0,audio,10,616,0,Pencil,72,2.79,1,1
617,0,audio,10,617,3,Strawberry,144,0.888,1,1
618,0,audio,10,618,0,Pencil,72,0.951,1,1
619,0,audio,10,619,3,Strawberry,144,0.624,1,1
620,0,audio,10,620,1,Banana,36,4.566,1,0
621,0,audio,10,621,8,Sweater,144,1.465,1,1
622,0,audio,10,622,0,Pencil,72,2.291,1,1
623,0,audio,10,623,8,Sweater,144,4.005,0,1
624,0,audio,10,624,6,Mouse,24,2.354,1,0
625,0,audio,10,625,0,Pencil,72,1.839,1,1
626,0,audio,10,626,3,Strawberry,144,1.169,1,1
627,0,audio,10,627,3,Strawberry,144,0.686,1,1
628,0,audio,10,628,3,Strawberry,144,0.639,1,1
629,0,audio,10,629,7,Coat,36,1.855,1,1
630,0,audio,10,630,11,Dolphin,72,9.227,0,1
631,0,audio,10,631,3,Strawberry,144,1.465,1,1
632,0,audio,10,632,8,Sweater,144,1.387,1,1
633,0,audio,10,633,9,Garlic,48,1.309,1,1
634,0,audio,10,634,3,Strawberry,144,1.543,1,1
635,0,audio,10,635,4,Cards,48,4.598,1,2
636,0,audio,10,636,8,Sweater,144,1.403,1,1
637,0,audio,10,637,3,Strawberry,144,0.997,1,1
638,0,audio,10,638,4,Cards,48,2.789,1,0
639,0,audio,10,639,11,Dolphin,72,6.25,0,1
640,0,audio,10,640,3,Strawberry,144,3.616,1,1
641,0,audio,10,641,3,Strawberry,144,0.639,1,1
642,0,audio,10,642,4,Cards,48,2.883,1,0
643,0,audio,10,643,8,Sweater,144,1.059,1,1
644,0,audio,10,644,9,Garlic,48,1.918,1,1
645,0,audio,10,645,10,Frog,24,2.229,1,0
646,0,audio,10,646,8,Sweater,144,0.935,1,1
647,0,audio,10,647,8,Sweater,144,0.577,1,1
648,0,audio,10,648,2,Karate,24,2.229,1,0
649,0,audio,10,649,9,Garlic,48,1.044,1,1
650,0,audio,10,650,9,Garlic,48,3.196,1,1
651,0,audio,10,651,1,Banana,36,3.071,1,0
652,0,audio,10,652,8,Sweater,144,1.184,1,1
653,0,audio,10,653,4,Cards,48,2.182,1,0
654,0,audio,10,654,10,Frog,24,5.502,1,0
655,0,audio,10,655,1,Banana,36,2.026,1,0
656,0,audio,10,656,8,Sweater,144,1.309,1,1
657,0,audio,10,657,3,Strawberry,144,0.748,1,1
658,0,audio,10,658,5,Corn,24,3.678,1,0
659,0,audio,10,659,5,Corn,24,2.369,1,1
660,0,audio,11,660,9,Garlic,48,2.93,1,1
661,0,audio,11,661,4,Cards,48,1.247,1,1
662,0,audio,11,662,11,Dolphin,72,0.982,1,1
663,0,audio,11,663,6,Mouse,24,2.743,1,0
664,0,audio,11,664,8,Sweater,144,1.371,1,1
665,0,audio,11,665,11,Dolphin,72,1.029,1,1
666,0,audio,11,666,11,Dolphin,72,0.701,1,1
667,0,audio,11,667,8,Sweater,144,0.826,1,1
668,0,audio,11,668,11,Dolphin,72,0.888,1,1
669,0,audio,11,669,7,Coat,36,1.387,1,1
670,0,audio,11,670,12,Clock,12,4.426,1,0
671,0,audio,11,671,4,Cards,48,2.15,1,1
672,0,audio,11,672,1,Banana,36,2.089,1,0
673,0,audio,11,673,3,Strawberry,144,1.091,1,1
674,0,audio,11,674,8,Sweater,144,0.967,1,1
675,0,audio,11,675,3,Strawberry,144,0.842,1,1
676,0,audio,11,676,0,Pencil,72,3.662,1,0
677,0,audio,11,677,0,Pencil,72,1.792,1,1
678,0,audio,11,678,4,Cards,48,1.636,1,1
679,0,audio,11,679,10,Frog,24,2.634,1,0
680,0,audio,11,680,0,Pencil,72,3.492,1,1
681,0,audio,11,681,2,Karate,24,1.933,1,0
682,0,audio,11,682,3,Strawberry,144,0.904,1,1
683,0,audio,11,683,0,Pencil,72,1.013,1,1
684,0,audio,11,684,9,Garlic,48,4.8,0,1
685,0,audio,11,685,8,Sweater,144,0.967,1,1
686,0,audio,11,686,8,Sweater,144,0.826,1,1
687,0,audio,11,687,11,Dolphin,72,0.982,1,1
688,0,audio,11,688,3,Strawberry,144,0.935,1,1
689,0,audio,11,689,3,Strawberry,144,0.717,1,1
690,0,audio,11,690,4,Cards,48,3.507,1,1
691,0,audio,11,691,2,Karate,24,5.751,0,1
692,0,audio,11,692,3,Strawberry,144,1.013,1,1
693,0,audio,11,693,8,Sweater,144,1.169,1,1
694,0,audio,11,694,10,Frog,24,2.587,1,0
695,0,audio,11,695,3,Strawberry,144,1.06,1,1
696,0,audio,11,696,3,Strawberry,144,0.748,1,1
697,0,audio,11,697,5,Corn,24,2.011,1,0
698,0,audio,11,698,3,Strawberry,144,0.842,1,1
699,0,audio,11,699,6,Mouse,24,2.058,1,0
700,0,audio,11,700,1,Banana,36,3.928,1,0
701,0,audio,11,701,3,Strawberry,144,0.873,1,1
702,0,audio,11,702,3,Strawberry,144,0.623,1,1
703,0,audio,11,703,0,Pencil,72,6.842,0,1
704,0,audio,11,704,8,Sweater,144,1.122,1,1
705,0,audio,11,705,8,Sweater,144,0.592,1,1
706,0,audio,11,706,8,Sweater,144,0.499,1,1
707,0,audio,11,707,8,Sweater,144,0.483,1,1
708,0,audio,11,708,0,Pencil,72,2.681,1,1
709,0,audio,11,709,11,Dolphin,72,1.356,1,1
710,0,audio,11,710,7,Coat,36,3.257,1,1
711,0,audio,11,711,8,Sweater,144,1.169,1,1
712,0,audio,11,712,9,Garlic,48,1.231,1,1
713,0,audio,11,713,9,Garlic,48,0.717,1,1
714,0,audio,11,714,3,Strawberry,144,0.857,1,1
715,0,audio,11,715,5,Corn,24,2.385,1,0
716,0,audio,11,716,1,Banana,36,2.384,1,0
717,0,audio,11,717,7,Coat,36,1.091,1,1
718,0,audio,11,718,8,Sweater,144,1.169,1,1
719,0,audio,11,719,13,Camel,12,2.431,1,0
0,1,audio,0,0,0,Sweater,72,15.681,1,2
1,1,audio,0,1,1,Garlic,36,15.697,0,0
2,1,audio,0,2,2,Frog,24,4.347,1,2
3,1,audio,0,3,3,Clock,144,3.314,1,0
4,1,audio,0,4,1,Garlic,36,6.145,1,2
5,1,audio,0,5,2,Frog,24,3.58,1,0
6,1,audio,0,6,3,Clock,144,3.283,1,0
7,1,audio,0,7,4,Dolphin,48,4.033,1,0
8,1,audio,0,8,5,Mouse,24,5.3,1,0
9,1,audio,0,9,3,Clock,144,2.893,1,0
10,1,audio,0,10,4,Dolphin,48,8.13,1,0
11,1,audio,0,11,6,Coat,24,5.941,1,0
12,1,audio,0,12,3,Clock,144,3.064,1,2
13,1,audio,0,13,4,Dolphin,48,3.048,1,0
14,1,audio,0,14,6,Coat,24,2.97,1,1
15,1,audio,0,15,3,Clock,144,5.644,1,2
16,1,audio,0,16,4,Dolphin,48,2.721,1,1
17,1,audio,0,17,7,Cards,36,11.945,1,0
18,1,audio,0,18,8,Camel,144,3.236,1,0
19,1,audio,0,19,0,Sweater,72,5.347,1,0
20,1,audio,0,20,3,Clock,144,5.895,1,0
21,1,audio,0,21,8,Camel,144,4.175,1,0
22,1,audio,0,22,9,Pencil,48,7.442,1,0
23,1,audio,0,23,0,Sweater,72,4.19,1,2
24,1,audio,0,24,8,Camel,144,3.221,1,2
25,1,audio,0,25,9,Pencil,48,5.378,1,0
26,1,audio,0,26,10,Banana,24,2.549,1,0
27,1,audio,0,27,8,Camel,144,2.673,1,2
28,1,audio,0,28,9,Pencil,48,2.533,1,1
29,1,audio,0,29,10,Banana,24,3.362,1,0
30,1,audio,0,30,8,Camel,144,4.237,1,1
31,1,audio,0,31,9,Pencil,48,4.065,1,0
32,1,audio,0,32,7,Cards,36,2.721,1,0
33,1,audio,0,33,0,Sweater,72,3.001,1,0
34,1,audio,0,34,3,Clock,144,2.205,1,0
35,1,audio,0,35,0,Sweater,72,3.19,1,0
36,1,audio,0,36,8,Camel,144,1.61,1,1
37,1,audio,0,37,11,Strawberry,72,4.081,1,0
38,1,audio,0,38,8,Camel,144,1.954,1,1
39,1,audio,0,39,8,Camel,144,1.204,1,1
40,1,audio,0,40,11,Strawberry,72,4.925,1,1
41,1,audio,0,41,7,Cards,36,3.033,1,0
42,1,audio,0,42,8,Camel,144,1.048,1,1
43,1,audio,0,43,11,Strawberry,72,3.424,1,1
44,1,audio,0,44,0,Sweater,72,2.533,1,0
45,1,audio,0,45,5,Mouse,24,4.722,1,0
46,1,audio,0,46,11,Strawberry,72,2.188,1,1
47,1,audio,0,47,8,Camel,144,1.079,1,1
48,1,audio,0,48,3,Clock,144,2.548,1,0
49,1,audio,0,49,11,Strawberry,72,1.266,1,1
50,1,audio,0,50,11,Strawberry,72,5.816,1,1
51,1,audio,0,51,3,Clock,144,3.049,1,0
52,1,audio,0,52,8,Camel,144,1.064,1,1
53,1,audio,0,53,3,Clock,144,3.564,1,1
54,1,audio,0,54,1,Garlic,36,5.534,1,0
55,1,audio,0,55,3,Clock,144,5.582,1,0
56,1,audio,0,56,12,Corn,12,3.174,1,0
57,1,audio,0,57,13,Karate,12,4.002,1,0
58,1,audio,0,58,8,Camel,144,2.454,1,1
59,1,audio,0,59,3,Clock,144,2.549,1,1
60,1,audio,1,60,2,Frog,24,6.113,1,0
61,1,audio,1,61,0,Sweater,72,2.58,1,0
62,1,audio,1,62,1,Garlic,36,6.864,1,0
63,1,audio,1,63,2,Frog,24,2.048,1,0
64,1,audio,1,64,3,Clock,144,4.175,1,1
65,1,audio,1,65,1,Garlic,36,4.675,1,0
66,1,audio,1,66,0,Sweater,72,2.392,1,0
67,1,audio,1,67,3,Clock,144,5.676,1,2
68,1,audio,1,68,1,Garlic,36,3.752,1,0
69,1,audio,1,69,3,Clock,144,1.392,1,1
70,1,audio,1,70,3,Clock,144,3.002,1,1
71,1,audio,1,71,4,Dolphin,48,2.97,1,0
72,1,audio,1,72,8,Camel,144,2.033,1,1
73,1,audio,1,73,3,Clock,144,1.313,1,1
74,1,audio,1,74,4,Dolphin,48,2.095,1,1
75,1,audio,1,75,6,Coat,24,3.846,1,0
76,1,audio,1,76,3,Clock,144,11.32,0,1
77,1,audio,1,77,4,Dolphin,48,2.36,1,1
78,1,audio,1,78,6,Coat,24,6.973,0,1
79,1,audio,1,79,8,Camel,144,5.003,0,1
80,1,audio,1,80,4,Dolphin,48,4.425,1,0
81,1,audio,1,81,9,Pencil,48,2.924,1,0
82,1,audio,1,82,8,Camel,144,1.563,1,1
83,1,audio,1,83,9,Pencil,48,1.736,1,1
84,1,audio,1,84,3,Clock,144,1.501,1,1
85,1,audio,1,85,8,Camel,144,1.752,1,1
86,1,audio,1,86,9,Pencil,48,1.923,1,1
87,1,audio,1,87,8,Camel,144,1.141,1,1
88,1,audio,1,88,8,Camel,144,1.11,1,1
89,1,audio,1,89,9,Pencil,48,0.844,1,1
90,1,audio,1,90,10,Banana,24,5.66,1,0
91,1,audio,1,91,8,Camel,144,4.612,0,1
92,1,audio,1,92,11,Strawberry,72,3.19,1,0
93,1,audio,1,93,10,Banana,24,2.267,1,1
94,1,audio,1,94,11,Strawberry,72,1.032,1,1
95,1,audio,1,95,3,Clock,144,1.47,1,1
96,1,audio,1,96,11,Strawberry,72,1.188,1,1
97,1,audio,1,97,7,Cards,36,4.956,1,0
98,1,audio,1,98,11,Strawberry,72,1.063,1,1
99,1,audio,1,99,5,Mouse,24,3.049,1,0
100,1,audio,1,100,8,Camel,144,7.786,0,1
101,1,audio,1,101,11,Strawberry,72,0.938,1,1
102,1,audio,1,102,12,Corn,12,3.346,1,0
103,1,audio,1,103,3,Clock,144,2.517,1,1
104,1,audio,1,104,11,Strawberry,72,1.032,1,1
105,1,audio,1,105,7,Cards,36,3.096,1,0
106,1,audio,1,106,13,Karate,12,2.314,1,0
107,1,audio,1,107,8,Camel,144,1.251,1,1
108,1,audio,1,108,7,Cards,36,2.267,1,1
109,1,audio,1,109,5,Mouse,24,3.581,1,0
110,1,audio,1,110,3,Clock,144,4.362,1,1
111,1,audio,1,111,8,Camel,144,5.316,0,1
112,1,audio,1,112,3,Clock,144,1.282,1,1
113,1,audio,1,113,0,Sweater,72,3.862,1,0
114,1,audio,1,114,8,Camel,144,2.423,1,1
115,1,audio,1,115,0,Sweater,72,2.267,1,1
116,1,audio,1,116,0,Sweater,72,0.906,1,1
117,1,audio,1,117,0,Sweater,72,0.672,1,1
118,1,audio,1,118,8,Camel,144,1.266,1,1
119,1,audio,1,119,3,Clock,144,1.0,1,1
120,1,audio,2,120,1,Garlic,36,5.472,1,0
121,1,audio,2,121,5,Mouse,24,2.955,1,0
122,1,audio,2,122,0,Sweater,72,2.501,1,1
123,1,audio,2,123,1,Garlic,36,2.783,1,0
124,1,audio,2,124,2,Frog,24,3.768,1,0
125,1,audio,2,125,0,Sweater,72,2.909,1,1
126,1,audio,2,126,1,Garlic,36,3.924,1,0
127,1,audio,2,127,2,Frog,24,1.173,1,1
128,1,audio,2,128,3,Clock,144,0.954,1,1
129,1,audio,2,129,8,Camel,144,1.313,1,1
130,1,audio,2,130,9,Pencil,48,5.753,1,0
131,1,audio,2,131,3,Clock,144,2.267,1,1
132,1,audio,2,132,4,Dolphin,48,2.752,1,0
133,1,audio,2,133,8,Camel,144,2.768,1,1
134,1,audio,2,134,3,Clock,144,1.204,1,1
135,1,audio,2,135,4,Dolphin,48,1.579,1,1
136,1,audio,2,136,6,Coat,24,4.534,1,0
137,1,audio,2,137,3,Clock,144,1.079,1,1
138,1,audio,2,138,4,Dolphin,48,4.409,1,0
139,1,audio,2,139,6,Coat,24,5.238,1,0
140,1,audio,2,140,3,Clock,144,3.236,1,1
141,1,audio,2,141,4,Dolphin,48,1.579,1,1
142,1,audio,2,142,11,Strawberry,72,4.3,0,1
143,1,audio,2,143,8,Camel,144,6.629,1,1
144,1,audio,2,144,0,Sweater,72,3.283,1,0
145,1,audio,2,145,3,Clock,144,1.063,1,1
146,1,audio,2,146,8,Camel,144,1.423,1,1
147,1,audio,2,147,9,Pencil,48,2.736,1,0
148,1,audio,2,148,10,Banana,24,4.127,1,0
149,1,audio,2,149,8,Camel,144,1.266,1,1
150,1,audio,2,150,9,Pencil,48,8.005,1,0
151,1,audio,2,151,10,Banana,24,2.548,1,0
152,1,audio,2,152,8,Camel,144,1.376,1,1
153,1,audio,2,153,9,Pencil,48,1.611,1,1
154,1,audio,2,154,8,Camel,144,0.86,1,1
155,1,audio,2,155,8,Camel,144,0.876,1,1
156,1,audio,2,156,3,Clock,144,1.141,1,1
157,1,audio,2,157,7,Cards,36,2.721,1,0
158,1,audio,2,158,0,Sweater,72,1.392,1,1
159,1,audio,2,159,8,Camel,144,1.11,1,1
160,1,audio,2,160,11,Strawberry,72,6.144,1,2
161,1,audio,2,161,11,Strawberry,72,1.361,1,1
162,1,audio,2,162,11,Strawberry,72,0.829,1,1
163,1,audio,2,163,3,Clock,144,1.313,1,1
164,1,audio,2,164,8,Camel,144,1.313,1,1
165,1,audio,2,165,11,Strawberry,72,1.001,1,1
166,1,audio,2,166,7,Cards,36,3.424,1,0
167,1,audio,2,167,7,Cards,36,1.751,1,1
168,1,audio,2,168,11,Strawberry,72,1.094,1,1
169,1,audio,2,169,0,Sweater,72,1.673,1,1
170,1,audio,2,170,5,Mouse,24,5.628,1,0
171,1,audio,2,171,3,Clock,144,0.985,1,1
172,1,audio,2,172,8,Camel,144,1.125,1,1
173,1,audio,2,173,12,Corn,12,3.831,1,0
174,1,audio,2,174,3,Clock,144,0.938,1,1
175,1,audio,2,175,3,Clock,144,0.798,1,1
176,1,audio,2,176,3,Clock,144,0.719,1,1
177,1,audio,2,177,0,Sweater,72,2.642,1,1
178,1,audio,2,178,13,Karate,12,2.486,1,0
179,1,audio,2,179,8,Camel,144,4.128,1,1
180,1,audio,3,180,0,Sweater,72,4.925,1,1
181,1,audio,3,181,1,Garlic,36,3.158,1,0
182,1,audio,3,182,5,Mouse,24,2.768,1,0
183,1,audio,3,183,0,Sweater,72,1.422,1,1
184,1,audio,3,184,1,Garlic,36,3.033,1,0
185,1,audio,3,185,2,Frog,24,4.08,1,0
186,1,audio,3,186,0,Sweater,72,1.079,1,1
187,1,audio,3,187,1,Garlic,36,10.709,0,1
188,1,audio,3,188,2,Frog,24,7.723,0,1
189,1,audio,3,189,3,Clock,144,1.001,1,1
190,1,audio,3,190,8,Camel,144,3.345,1,1
191,1,audio,3,191,13,Karate,12,2.126,1,1
192,1,audio,3,192,3,Clock,144,1.328,1,1
193,1,audio,3,193,4,Dolphin,48,2.611,1,0
194,1,audio,3,194,4,Dolphin,48,1.407,1,1
195,1,audio,3,195,3,Clock,144,0.969,1,1
196,1,audio,3,196,4,Dolphin,48,0.813,1,1
197,1,audio,3,197,10,Banana,24,2.595,1,0
198,1,audio,3,198,3,Clock,144,1.157,1,1
199,1,audio,3,199,4,Dolphin,48,2.188,1,1
200,1,audio,3,200,6,Coat,24,5.456,1,0
201,1,audio,3,201,3,Clock,144,0.922,1,1
202,1,audio,3,202,8,Camel,144,1.188,1,1
203,1,audio,3,203,6,Coat,24,1.845,1,1
204,1,audio,3,204,8,Camel,144,1.751,1,1
205,1,audio,3,205,8,Camel,144,0.797,1,1
206,1,audio,3,206,8,Camel,144,0.86,1,1
207,1,audio,3,207,8,Camel,144,0.782,1,1
208,1,audio,3,208,9,Pencil,48,7.27,0,1
209,1,audio,3,209,9,Pencil,48,1.438,1,1
210,1,audio,3,210,8,Camel,144,3.33,1,1
211,1,audio,3,211,9,Pencil,48,1.172,1,1
212,1,audio,3,212,10,Banana,24,2.595,1,0
213,1,audio,3,213,8,Camel,144,0.891,1,1
214,1,audio,3,214,9,Pencil,48,1.579,1,1
215,1,audio,3,215,8,Camel,144,1.048,1,1
216,1,audio,3,216,8,Camel,144,0.938,1,1
217,1,audio,3,217,12,Corn,12,3.298,1,0
218,1,audio,3,218,7,Cards,36,2.94,1,0
219,1,audio,3,219,7,Cards,36,4.722,0,1
220,1,audio,3,220,11,Strawberry,72,5.285,1,1
221,1,audio,3,221,11,Strawberry,72,1.485,1,1
222,1,audio,3,222,3,Clock,144,1.016,1,1
223,1,audio,3,223,11,Strawberry,72,1.141,1,1
224,1,audio,3,224,7,Cards,36,16.76,0,1
225,1,audio,3,225,0,Sweater,72,3.643,1,0
226,1,audio,3,226,11,Strawberry,72,1.188,1,1
227,1,audio,3,227,3,Clock,144,0.969,1,1
228,1,audio,3,228,8,Camel,144,0.907,1,1
229,1,audio,3,229,11,Strawberry,72,1.501,1,1
230,1,audio,3,230,3,Clock,144,4.049,1,1
231,1,audio,3,231,3,Clock,144,4.018,0,1
232,1,audio,3,232,11,Strawberry,72,1.079,1,1
233,1,audio,3,233,3,Clock,144,1.11,1,1
234,1,audio,3,234,5,Mouse,24,2.377,1,0
235,1,audio,3,235,3,Clock,144,0.891,1,1
236,1,audio,3,236,0,Sweater,72,7.13,0,1
237,1,audio,3,237,3,Clock,144,1.532,1,1
238,1,audio,3,238,0,Sweater,72,5.972,1,0
239,1,audio,3,239,8,Camel,144,0.97,1,1
240,1,audio,4,240,5,Mouse,24,6.285,1,0
241,1,audio,4,241,0,Sweater,72,1.47,1,1
242,1,audio,4,242,1,Garlic,36,3.158,1,0
243,1,audio,4,243,5,Mouse,24,2.173,1,1
244,1,audio,4,244,0,Sweater,72,1.126,1,1
245,1,audio,4,245,1,Garlic,36,1.751,1,1
246,1,audio,4,246,3,Clock,144,0.938,1,1
247,1,audio,4,247,0,Sweater,72,4.581,0,1
248,1,audio,4,248,1,Garlic,36,1.188,1,1
249,1,audio,4,249,2,Frog,24,3.299,1,0
250,1,audio,4,250,0,Sweater,72,3.486,1,1
251,1,audio,4,251,3,Clock,144,0.906,1,1
252,1,audio,4,252,2,Frog,24,1.095,1,1
253,1,audio,4,253,3,Clock,144,1.001,1,1
254,1,audio,4,254,3,Clock,144,0.735,1,1
255,1,audio,4,255,3,Clock,144,0.656,1,1
256,1,audio,4,256,3,Clock,144,0.578,1,1
257,1,audio,4,257,4,Dolphin,48,2.939,1,0
258,1,audio,4,258,3,Clock,144,0.86,1,1
259,1,audio,4,259,3,Clock,144,0.735,1,1
260,1,audio,4,260,4,Dolphin,48,3.877,1,1
261,1,audio,4,261,7,Cards,36,3.471,1,0
262,1,audio,4,262,3,Clock,144,0.923,1,1
263,1,audio,4,263,4,Dolphin,48,5.598,1,2
264,1,audio,4,264,6,Coat,24,2.455,1,0
265,1,audio,4,265,3,Clock,144,1.001,1,1
266,1,audio,4,266,0,Sweater,72,1.189,1,1
267,1,audio,4,267,8,Camel,144,1.142,1,1
268,1,audio,4,268,8,Camel,144,0.969,1,1
269,1,audio,4,269,0,Sweater,72,0.923,1,1
270,1,audio,4,270,7,Cards,36,5.081,1,0
271,1,audio,4,271,8,Camel,144,1.11,1,1
272,1,audio,4,272,9,Pencil,48,3.908,1,0
273,1,audio,4,273,8,Camel,144,0.906,1,1
274,1,audio,4,274,8,Camel,144,0.72,1,1
275,1,audio,4,275,9,Pencil,48,6.348,1,0
276,1,audio,4,276,10,Banana,24,3.643,1,0
277,1,audio,4,277,8,Camel,144,1.078,1,1
